1599.03242	1.285e-24
1597.54765	1.793e-24
1596.09167	2.45e-24
1594.66437	3.275e-24
1593.26565	4.283e-24
1591.8954	5.477e-24
1590.5535	6.844e-24
1589.23987	8.352e-24
1587.95441	9.946e-24
1586.69701	1.155e-23
1585.4676	1.305e-23
1584.26608	1.433e-23
1583.09236	1.525e-23
1581.94636	1.569e-23
1580.82801	1.551e-23
1579.73722	1.464e-23
1578.67392	1.302e-23
1577.63805	1.065e-23
1576.62953	7.607e-24
1575.64829	3.998e-24
1573.76742	4.177e-24
1572.86767	8.303e-24
1571.99497	1.215e-23
1571.14927	1.551e-23
1570.33052	1.823e-23
1569.53867	2.018e-23
1568.77367	2.131e-23
1568.0355	2.165e-23
1567.3241	2.124e-23
1566.63945	2.021e-23
1565.9815	1.868e-23
1565.35023	1.681e-23
1564.74562	1.475e-23
1564.16762	1.262e-23
1563.61623	1.055e-23
1563.09142	8.62e-24
1562.59318	6.884e-24
1562.12148	5.379e-24
1561.67633	4.112e-24
1561.2577	3.078e-24
1560.86559	2.255e-24
1560.5	1.619e-24
1560.16093	1.138e-24
