9998.54	5.95E-23
9998.02	4.65E-23
9991.66	5.10E-25
9979.12	1.18E-24
9977.62	1.04E-21
9977.62	3.97E-22
9969.33	3.21E-24
9967.57	2.49E-24
9959.29	4.71E-24
9952.63	4.74E-25
9945.57	5.13E-25
9939.74	2.70E-21
9937.87	1.06E-24
9933.78	2.05E-24
9929.4	6.86E-22
9926.84	7.92E-24
9926.18	1.78E-21
9925.16	1.09E-19
9925.09	2.86E-19
9917.14	5.38E-22
9915.34	8.05E-25
9909.94	6.37E-22
9904.52	7.59E-25
9902.27	3.05E-24
9900.03	6.00E-25
9899.81	4.58E-25
9898.8	6.18E-25
9896.11	1.58E-24
9891.29	9.76E-25
9889.2	1.98E-19
9883.91	1.18E-24
9879.98	6.75E-23
9879.69	2.48E-24
9878.7	5.53E-25
9878.4	6.44E-25
9877.08	1.54E-19
9872.97	2.78E-24
9872.92	8.19E-24
9870.83	1.74E-24
9869.96	1.81E-19
9866.79	4.64E-25
9857.38	7.48E-25
9853.91	5.36E-23
9853.29	2.74E-24
9851.06	4.48E-25
9849.12	4.36E-23
9848.92	7.26E-25
9847.67	8.66E-25
9845.68	4.86E-24
9845.55	1.70E-24
9843.35	1.18E-24
9841.77	3.59E-23
9838.38	1.32E-24
9837.97	7.86E-25
9835.29	1.29E-22
9830.8	6.46E-23
9829.85	5.42E-23
9828.63	5.84E-25
9828.2	2.05E-24
9824.78	6.60E-23
9824.45	1.26E-22
9820.41	5.01E-24
9818.49	2.69E-24
9812.81	2.04E-24
9809.64	4.12E-25
9809.37	2.90E-24
9806.7	4.39E-23
9802.64	7.35E-23
9802.57	6.84E-23
9801.26	9.21E-23
9800.97	2.45E-24
9797.17	1.32E-22
9797.05	1.73E-23
9796.5	2.46E-24
9793.43	1.48E-24
9787.35	3.91E-22
9787.35	5.93E-22
9786.9	5.00E-25
9781.36	4.09E-24
9778.33	9.89E-23
9777.41	6.00E-21
9775.53	3.01E-24
9773.19	2.91E-21
9761.2	1.38E-24
9761.1	8.04E-24
9760.52	2.45E-21
9755.8	1.34E-24
9751.1	1.51E-24
9746.63	1.44E-24
9743.74	2.78E-22
9740.08	5.95E-24
9738.88	3.13E-21
9736.79	1.08E-19
9736.65	1.63E-19
9735.64	5.74E-25
9727.81	4.97E-25
9727.55	8.71E-22
9721.89	4.03E-25
9721.17	9.83E-25
9717.77	6.74E-25
9717.45	1.33E-24
9716.11	5.23E-22
9709.7	5.67E-22
9707.59	1.16E-21
9704.89	3.01E-24
9704.76	8.00E-20
9703.54	2.59E-23
9700.08	5.16E-25
9694.42	1.71E-24
9693.66	1.78E-22
9690.16	2.23E-24
9689.95	1.50E-24
9688.69	2.49E-19
9677.58	1.48E-19
9677.45	4.31E-25
9676.14	7.36E-23
9671.06	1.60E-19
9668.89	3.27E-19
9666.21	1.94E-24
9664.7	6.79E-24
9663.87	4.88E-25
9662.28	1.31E-24
9655.6	1.18E-24
9653.76	3.89E-23
9653.76	3.85E-24
9653.74	5.51E-23
9647.93	8.92E-23
9647.18	1.62E-24
9646.62	7.68E-25
9644.84	3.80E-23
9644.19	6.45E-25
9640.91	4.64E-24
9638.82	1.60E-24
9637.81	4.09E-23
9636.18	4.67E-23
9634.76	1.35E-24
9631.28	1.76E-24
9631.04	1.25E-24
9630.66	4.53E-25
9629.79	1.43E-22
9628.39	4.68E-23
9628.05	4.87E-23
9625.45	4.41E-25
9624.59	9.69E-23
9623.82	5.97E-23
9623.77	8.09E-25
9623.35	2.02E-24
9620.8	3.79E-23
9618.82	5.61E-24
9618.37	2.59E-21
9617.92	4.42E-25
9615.79	7.18E-23
9615.17	7.29E-23
9614.27	1.23E-22
9614.23	9.88E-25
9612.5	2.49E-24
9610.42	3.80E-23
9608.6	4.10E-24
9606.52	2.39E-21
9605.55	1.33E-21
9605.55	5.38E-22
9605.55	6.36E-22
9605.55	6.87E-22
9602.36	2.42E-24
9601.33	3.97E-24
9593.06	1.69E-24
9586.4	3.98E-21
9584.76	6.66E-25
9582.21	4.30E-25
9579.45	5.48E-24
9572.26	1.67E-24
9567.62	2.10E-22
9566.55	9.24E-24
9562.46	4.64E-25
9562.1	4.13E-24
9557.14	1.27E-21
9556.81	1.89E-19
9556.68	1.48E-19
9556.57	1.74E-19
9556.52	3.65E-19
9556.29	3.70E-24
9551.77	7.84E-25
9547.71	3.24E-22
9544.02	5.04E-25
9543.64	6.05E-25
9541.85	1.16E-24
9537.85	6.96E-25
9537.29	1.84E-23
9533.31	5.08E-25
9532.94	7.73E-22
9529.74	6.04E-20
9526.65	5.55E-25
9522.69	4.19E-22
9520.44	4.48E-24
9516.68	9.63E-25
9516.65	4.34E-22
9516.17	6.61E-24
9512.42	7.17E-25
9512.18	9.49E-25
9510.12	9.25E-20
9508.75	2.50E-23
9495.5	2.19E-19
9489.47	5.22E-24
9488.56	1.35E-24
9486.5	8.26E-25
9485.39	1.18E-19
9480.11	5.57E-23
9479.46	1.22E-19
9477.32	4.03E-21
9475.54	1.98E-23
