1655.42288	2.491e-25
1654.92744	3.216e-25
1654.43655	4.081e-25
1653.95006	5.09e-25
1653.46783	6.236e-25
1652.98974	7.504e-25
1652.51567	8.863e-25
1652.0455	1.027e-24
1651.57912	1.167e-24
1651.11643	1.299e-24
1650.65734	1.416e-24
1650.20176	1.508e-24
1649.7496	1.566e-24
1649.3008	1.584e-24
1648.85529	1.554e-24
1648.41301	1.472e-24
1647.97392	1.336e-24
1647.53797	1.147e-24
1647.10513	9.102e-25
1646.67538	6.326e-25
1646.24869	3.25e-25
1645.19539	4.896e-25
1644.77944	7.969e-25
1644.3666	1.074e-24
1643.95688	1.309e-24
1643.55033	1.496e-24
1643.14699	1.629e-24
1642.74691	1.707e-24
1642.35016	1.731e-24
1641.95679	1.706e-24
1641.5669	1.639e-24
1641.18056	1.537e-24
1640.79785	1.411e-24
1640.41889	1.268e-24
1640.04376	1.116e-24
1639.67259	9.641e-25
1639.30548	8.172e-25
1638.94256	6.802e-25
1638.58395	5.561e-25
1638.22978	4.467e-25
1637.8802	3.527e-25
1637.53535	2.738e-25
1637.19536	2.09e-25
1621.71841	2.204e-25
1621.66909	2.426e-25
1621.20706	2.673e-25
1621.13588	2.915e-25
1620.70225	3.18e-25
1620.61078	3.437e-25
1620.20395	3.711e-25
1620.09376	3.972e-25
1619.91362	2.377e-25
1619.71212	4.243e-25
1619.58482	4.496e-25
1619.2947	3.471e-25
1619.22675	4.752e-25
1619.08392	4.982e-25
1618.74779	5.205e-25
1618.68453	4.988e-25
1618.59106	5.396e-25
1618.27524	5.569e-25
1618.10622	5.705e-25
1618.08304	7.049e-25
1617.80907	5.811e-25
1617.62938	5.873e-25
1617.49015	9.8e-25
1617.34927	5.897e-25
1617.16054	5.873e-25
1616.90579	1.34e-24
1616.89581	5.801e-25
1616.6997	5.678e-25
1616.44869	5.503e-25
1616.32988	1.801e-24
1616.24684	5.275e-25
1616.0079	4.993e-25
1615.80195	4.66e-25
1615.76235	2.381e-24
1615.57343	4.273e-25
1615.36505	3.838e-25
1615.20314	3.093e-24
1615.14527	3.354e-25
1614.93611	2.826e-25
1614.72341	2.251e-25
1614.65216	3.95e-24
1614.10935	4.954e-24
1613.57465	6.104e-24
1613.10438	2.297e-25
1613.04799	7.383e-24
1612.90298	2.899e-25
1612.71919	3.458e-25
1612.5293	8.765e-24
1612.51574	3.979e-25
1612.34194	4.45e-25
1612.13479	4.882e-25
1612.01853	1.02e-23
1611.97262	5.252e-25
1611.76013	5.585e-25
1611.61122	5.847e-25
1611.51562	1.165e-23
1611.39177	6.075e-25
1611.25774	6.225e-25
1611.02972	6.349e-25
1611.02052	1.302e-23
1610.91218	6.392e-25
1610.67398	6.418e-25
1610.57453	6.361e-25
1610.53317	1.423e-23
1610.32455	6.3e-25
1610.2448	6.158e-25
1610.05353	1.521e-23
1609.98145	6.024e-25
1609.92298	5.812e-25
1609.6447	5.621e-25
1609.60908	5.358e-25
1609.58157	1.585e-23
1609.31432	5.128e-25
1609.3031	4.832e-25
1609.11722	1.607e-23
1609.00506	4.267e-25
1608.99031	4.578e-25
1608.71496	3.693e-25
1608.6727	4.005e-25
1608.66047	1.581e-23
1608.43281	3.134e-25
1608.36153	3.434e-25
1608.21127	1.5e-23
1608.15863	2.61e-25
1608.05681	2.889e-25
1607.89244	2.134e-25
1607.7696	1.364e-23
1607.75857	2.385e-25
1607.33543	1.173e-23
1606.90874	9.316e-24
1606.48952	6.479e-24
1606.07774	3.33e-24
1606.01688	2.01e-25
1605.54025	2.04e-25
1605.47403	1.688e-24
1605.08085	5.014e-24
1605.07281	2.01e-25
1604.69511	8.154e-24
1604.3168	1.097e-23
1603.94594	1.336e-23
1603.58255	1.524e-23
1603.22662	1.656e-23
1602.8782	1.731e-23
1602.53729	1.75e-23
1602.20393	1.72e-23
1601.87814	1.646e-23
1601.55997	1.539e-23
1601.24944	1.406e-23
1600.9466	1.258e-23
1600.6515	1.103e-23
1600.36416	9.476e-24
1600.08466	7.99e-24
1599.81303	6.613e-24
1599.66289	2.11e-25
1599.54933	5.375e-24
1599.32859	2.2e-25
1599.29361	4.291e-24
1599.04594	3.366e-24
1599.00337	2.22e-25
1598.80636	2.595e-24
1598.6872	2.17e-25
1598.57495	1.967e-24
1598.38005	2.07e-25
1598.35175	1.466e-24
1598.13683	1.074e-24
1597.93026	7.743e-25
1597.73208	5.49e-25
1597.54237	3.829e-25
1597.36118	2.628e-25
1589.06798	2.005e-25
1588.48163	2.971e-25
1587.90177	4.329e-25
1587.3285	6.202e-25
1586.76192	8.735e-25
1586.20212	1.209e-24
1585.64918	1.645e-24
1585.10319	2.2e-24
1584.56422	2.889e-24
1584.03234	3.727e-24
1583.50762	4.721e-24
1582.99012	5.871e-24
1582.47989	7.163e-24
1581.97698	8.573e-24
1581.48146	1.006e-23
1580.99335	1.156e-23
1580.72335	2.188e-25
1580.66731	2.434e-25
1580.51269	1.301e-23
1580.23288	2.668e-25
1580.15645	2.938e-25
1580.03954	1.431e-23
1579.74862	3.191e-25
1579.6534	3.477e-25
1579.57391	1.538e-23
1579.2706	3.741e-25
1579.15818	4.032e-25
1579.11584	1.61e-23
1578.79885	4.297e-25
1578.67079	4.58e-25
1578.66535	1.64e-23
1578.33338	4.831e-25
1578.22245	1.619e-23
1578.19126	5.09e-25
1577.87422	5.31e-25
1577.78719	1.542e-23
1577.7196	5.529e-25
1577.42139	5.701e-25
1577.35957	1.406e-23
1577.25581	5.859e-25
1576.9749	5.965e-25
1576.93959	1.212e-23
1576.7999	6.045e-25
1576.53476	6.069e-25
1576.52728	9.644e-24
1576.35189	6.056e-25
1576.12262	6.716e-24
1576.101	5.984e-25
1575.91177	5.866e-25
1575.72563	3.454e-24
1575.67361	5.687e-25
1575.47955	5.457e-25
1575.25261	5.168e-25
1575.14452	1.751e-24
1575.05523	4.826e-25
1574.838	4.429e-25
1574.76669	5.198e-24
1574.63881	3.979e-25
1574.42979	3.48e-25
1574.3965	8.443e-24
1574.23029	2.932e-25
1574.03395	1.134e-23
1574.02798	2.337e-25
1573.67903	1.378e-23
1573.33171	1.568e-23
1572.99196	1.697e-23
1572.65979	1.767e-23
1572.4897	2.386e-25
1572.33514	1.779e-23
1572.29904	3.008e-25
1572.12458	3.59e-25
1572.01799	1.74e-23
1571.93241	4.125e-25
1571.76734	4.617e-25
1571.70831	1.657e-23
1571.57216	5.054e-25
1571.41796	5.446e-25
1571.40605	1.539e-23
1571.21828	5.772e-25
1571.11118	1.397e-23
1571.07642	6.056e-25
1570.87074	6.267e-25
1570.82365	1.241e-23
1570.74272	6.44e-25
1570.54341	1.08e-23
1570.52955	6.536e-25
1570.41684	6.603e-25
1570.27042	9.205e-24
1570.19469	6.589e-25
1570.09877	6.559e-25
1570.00461	7.695e-24
1569.86613	6.45e-25
1569.78849	6.337e-25
1569.74593	6.31e-24
1569.54386	6.146e-25
1569.49431	5.079e-24
1569.48598	5.967e-25
1569.24969	4.014e-24
1569.22785	5.715e-25
1569.19123	5.487e-25
1569.01199	3.115e-24
1568.91809	5.193e-25
1568.90421	4.934e-25
1568.78113	2.374e-24
1568.62489	4.343e-25
1568.61455	4.616e-25
1568.55704	1.778e-24
1568.35327	3.746e-25
1568.33964	1.309e-24
1568.3172	4.018e-25
1568.12882	9.47e-25
1568.0893	3.167e-25
1568.02601	3.428e-25
1567.92449	6.735e-25
1567.83296	2.626e-25
1567.74094	2.868e-25
1567.72656	4.708e-25
1567.58423	2.138e-25
1567.53492	3.237e-25
1567.46198	2.354e-25
1567.34946	2.188e-25
1546.39398	2.261e-25
1545.94309	2.991e-25
1545.49538	3.884e-25
1545.05107	4.95e-25
1544.61036	6.191e-25
1544.17329	7.595e-25
1543.73995	9.135e-25
1543.31047	1.077e-24
1542.88486	1.243e-24
1542.46324	1.403e-24
1542.04566	1.549e-24
1541.63219	1.669e-24
1541.22289	1.753e-24
1540.8178	1.79e-24
1540.41697	1.771e-24
1540.02043	1.689e-24
1539.62823	1.543e-24
1539.24039	1.331e-24
1538.85693	1.06e-24
1538.47786	7.394e-25
1538.10311	3.804e-25
1537.18589	5.717e-25
1536.82669	9.276e-25
1536.47189	1.246e-24
1536.12147	1.512e-24
1535.7754	1.717e-24
1535.43366	1.856e-24
1535.09622	1.929e-24
1534.76304	1.937e-24
1534.43408	1.889e-24
1534.10927	1.794e-24
1533.78858	1.661e-24
1533.47194	1.503e-24
1533.15928	1.33e-24
1532.85053	1.153e-24
1532.54559	9.659e-25
1532.24443	8.024e-25
1531.94692	6.537e-25
1531.65302	5.225e-25
1531.36256	4.098e-25
1531.0753	3.155e-25
1530.7915	2.385e-25
1482.85963	2.23e-25
1482.26346	2.7e-25
1481.68327	3.22e-25
1481.11904	3.76e-25
1480.57074	4.3e-25
1480.03833	4.82e-25
1479.52179	5.28e-25
1479.0211	5.65e-25
1478.53623	5.9e-25
1478.06714	5.99e-25
1477.61383	5.9e-25
1477.17627	5.6e-25
1476.75444	5.09e-25
1476.34831	4.38e-25
1475.95786	3.48e-25
1475.58309	2.42e-25
1474.09002	3.03e-25
1473.80112	4.06e-25
1473.52779	4.93e-25
1473.27001	5.61e-25
1473.02777	6.08e-25
1472.80107	6.33e-25
1472.58989	6.38e-25
1472.39423	6.25e-25
1472.21407	5.95e-25
1472.04942	5.54e-25
1471.90026	5.04e-25
1471.76659	4.49e-25
1471.6484	3.91e-25
1471.5457	3.34e-25
1471.45849	2.8e-25
1471.38675	2.31e-25
1453.07761	2.104e-25
1452.77572	2.424e-25
1452.41392	2.819e-25
1452.11755	3.221e-25
1451.7661	3.712e-25
1451.49675	2.225e-25
1451.47533	4.207e-25
1451.13411	4.802e-25
1450.84901	5.397e-25
1450.70084	3.432e-25
1450.51792	6.103e-25
1450.23858	6.801e-25
1449.92112	5.207e-25
1449.91749	7.618e-25
1449.64399	8.415e-25
1449.33279	9.334e-25
1449.15755	7.773e-25
1449.06521	1.022e-24
1448.7638	1.122e-24
1448.50221	1.218e-24
1448.41009	1.142e-24
1448.21048	1.324e-24
1447.95497	1.422e-24
1447.67869	1.649e-24
1447.67281	1.53e-24
1447.42345	1.628e-24
1447.15076	1.733e-24
1446.96332	2.343e-24
1446.90763	1.825e-24
1446.6443	1.92e-24
1446.40747	2e-24
1446.26393	3.274e-24
1446.15341	2.079e-24
1445.92296	2.141e-24
1445.67806	2.198e-24
1445.58049	4.499e-24
1445.45407	2.234e-24
1445.21823	2.262e-24
1445.00078	2.267e-24
1444.91296	6.078e-24
1444.7739	2.26e-24
1444.56305	2.23e-24
1444.34504	2.184e-24
1444.2613	8.07e-24
1444.14088	2.115e-24
1443.93163	2.028e-24
1443.73423	1.918e-24
1443.62549	1.053e-23
1443.53366	1.79e-24
1443.34309	1.64e-24
1443.1511	1.473e-24
1443.00548	1.35e-23
1442.96744	1.287e-24
1442.78393	1.083e-24
1442.60727	8.626e-25
1442.43214	6.229e-25
1442.40124	1.7e-23
1442.26254	3.544e-25
1441.93682	3.572e-25
1441.81274	2.102e-23
1441.61983	3.572e-25
1441.46823	6.303e-25
1441.32174	8.763e-25
1441.23995	2.552e-23
1441.17747	1.105e-24
1441.03895	1.317e-24
1440.90209	1.514e-24
1440.77146	1.693e-24
1440.68284	3.039e-23
1440.64209	1.854e-24
1440.51925	1.995e-24
1440.39745	2.117e-24
1440.28232	2.218e-24
1440.16816	2.298e-24
1440.14138	3.548e-23
1440.06064	2.357e-24
1439.95422	2.396e-24
1439.85422	2.416e-24
1439.75561	2.416e-24
1439.66305	2.4e-24
1439.61554	4.06e-23
1439.57232	2.366e-24
1439.48711	2.318e-24
1439.40435	2.256e-24
1439.3264	2.183e-24
1439.2517	2.099e-24
1439.18091	2.008e-24
1439.11435	1.909e-24
1439.1053	4.549e-23
1439.05064	1.807e-24
1438.99231	1.698e-24
1438.93559	1.591e-24
1438.88556	1.48e-24
1438.83575	1.373e-24
1438.79412	1.265e-24
1438.75111	1.162e-24
1438.71797	1.06e-24
1438.68168	9.649e-25
1438.65711	8.712e-25
1438.62746	7.863e-25
1438.61155	7.032e-25
1438.61062	4.985e-23
1438.58843	6.291e-25
1438.58442	2.16e-25
1438.58231	2.497e-25
1438.58129	5.574e-25
1438.56667	3.321e-25
1438.56633	4.34e-25
1438.56462	4.944e-25
1438.56261	2.897e-25
1438.55601	3.817e-25
1438.13148	5.336e-23
1437.66786	5.569e-23
1437.21973	5.655e-23
1436.78708	5.567e-23
1436.36987	5.287e-23
1435.96809	4.809e-23
1435.58171	4.136e-23
1435.21073	3.284e-23
1434.85511	2.283e-23
1434.51485	1.172e-23
1434.03321	5.931e-24
1433.73126	1.759e-23
1433.44462	2.856e-23
1433.17325	3.835e-23
1432.91717	4.659e-23
1432.67634	5.299e-23
1432.45077	5.74e-23
1432.24044	5.979e-23
1432.04535	6.025e-23
1431.86548	5.897e-23
1431.75606	2.284e-25
1431.70083	5.622e-23
1431.60112	3.523e-25
1431.55139	5.231e-23
1431.46147	5.347e-25
1431.41716	4.757e-23
1431.33709	7.985e-25
1431.29814	4.235e-23
1431.22796	1.173e-24
1431.19432	3.692e-23
1431.13408	1.695e-24
1431.10569	3.156e-23
1431.05543	2.41e-24
1431.03226	2.645e-23
1430.99202	3.369e-24
1430.97403	2.176e-23
1430.94382	4.632e-24
1430.931	1.758e-23
1430.91085	6.261e-24
1430.90316	1.394e-23
1430.89308	8.32e-24
1430.89052	1.087e-23
1321.65515	2.064e-25
1321.29136	2.417e-25
1320.93405	2.773e-25
1320.58324	3.116e-25
1320.23892	3.424e-25
1319.90112	3.674e-25
1319.56985	3.845e-25
1319.24511	3.913e-25
1318.9269	3.861e-25
1318.61524	3.675e-25
1318.31012	3.349e-25
1318.01156	2.886e-25
1317.71955	2.296e-25
1316.23061	2.014e-25
1315.98116	2.707e-25
1315.73823	3.292e-25
1315.50183	3.748e-25
1315.27193	4.064e-25
1315.04852	4.236e-25
1314.8316	4.272e-25
1314.62115	4.183e-25
1314.41715	3.99e-25
1314.21959	3.714e-25
1314.02846	3.379e-25
1313.84373	3.008e-25
1313.66538	2.623e-25
1313.4934	2.242e-25
1227.77272	2.219e-25
1227.32502	2.881e-25
1226.88827	3.676e-25
1226.46242	4.608e-25
1226.04743	5.674e-25
1225.64325	6.859e-25
1225.24985	8.136e-25
1224.86719	9.466e-25
1224.49524	1.08e-24
1224.13395	1.206e-24
1223.7833	1.318e-24
1223.44326	1.407e-24
1223.11379	1.465e-24
1222.79488	1.485e-24
1222.48651	1.459e-24
1222.18863	1.384e-24
1221.90125	1.257e-24
1221.62434	1.08e-24
1221.35787	8.572e-25
1221.10185	5.958e-25
1220.85625	3.059e-25
1220.28781	4.596e-25
1220.07863	7.466e-25
1219.87985	1.004e-24
1219.69146	1.221e-24
1219.51346	1.391e-24
1219.34586	1.51e-24
1219.18866	1.577e-24
1219.04186	1.593e-24
1218.90547	1.563e-24
1218.77951	1.495e-24
1218.66398	1.396e-24
1218.55889	1.274e-24
1218.46427	1.138e-24
1218.38013	9.966e-25
1218.30649	8.556e-25
1218.24336	7.206e-25
1218.19078	5.957e-25
1218.14876	4.836e-25
1218.11734	3.857e-25
1218.09653	3.023e-25
1218.08637	2.328e-25
1213.30929	2.343e-25
1212.84685	3.124e-25
1212.39549	4.093e-25
1211.95523	5.266e-25
1211.52607	6.655e-25
1211.108	8.256e-25
1210.70103	1.005e-24
1210.30517	1.2e-24
1209.9204	1.406e-24
1209.54674	1.612e-24
1209.18418	1.811e-24
1208.83271	1.989e-24
1208.49234	2.133e-24
1208.16307	2.23e-24
1207.84488	2.268e-24
1207.53777	2.236e-24
1207.24174	2.127e-24
1206.95679	1.936e-24
1206.6829	1.667e-24
1206.42008	1.325e-24
1206.16831	9.215e-25
1205.92758	4.735e-25
1205.58719	2.396e-25
1205.37405	7.108e-25
1205.17192	1.154e-24
1204.9808	1.549e-24
1204.80067	1.881e-24
1204.63153	2.138e-24
1204.47337	2.314e-24
1204.32616	2.408e-24
1204.18991	2.424e-24
1204.06459	2.369e-24
1203.95019	2.255e-24
1203.84671	2.095e-24
1203.75411	1.902e-24
1203.6724	1.69e-24
1203.60155	1.47e-24
1203.54154	1.254e-24
1203.49237	1.048e-24
1203.454	8.6e-25
1203.42643	6.926e-25
1203.42367	2.433e-25
1203.40963	5.477e-25
1203.40827	3.245e-25
1203.40359	4.253e-25
