1552.53829	5.817e-22
1551.6067	7.736e-22
1550.68597	1.012e-21
1549.77607	1.302e-21
1548.877	1.647e-21
1547.98874	2.049e-21
1547.11129	2.504e-21
1546.24461	3.007e-21
1545.38871	3.546e-21
1544.54356	4.103e-21
1543.70916	4.657e-21
1542.88549	5.178e-21
1542.07254	5.639e-21
1541.2703	6.001e-21
1540.47875	6.233e-21
1539.69788	6.303e-21
1538.92768	6.185e-21
1538.16813	5.86e-21
1537.41923	5.322e-21
1536.68097	4.574e-21
1535.95332	3.633e-21
1535.23628	2.527e-21
1534.52983	1.3e-21
1533.14869	1.319e-21
1532.47396	2.598e-21
1531.80979	3.787e-21
1531.15615	4.836e-21
1530.51304	5.704e-21
1529.88045	6.37e-21
1529.25837	6.817e-21
1528.64679	7.044e-21
1528.04569	7.063e-21
1527.45506	6.895e-21
1526.8749	6.568e-21
1526.3052	6.117e-21
1525.74593	5.578e-21
1525.19711	4.983e-21
1524.65871	4.367e-21
1524.13072	3.755e-21
1523.61315	3.171e-21
1523.10596	2.63e-21
1522.60917	2.144e-21
1522.12275	1.718e-21
1521.6467	1.354e-21
1521.18101	1.05e-21
1520.72568	8.001e-22
1520.28068	6.004e-22
1519.84602	4.434e-22
1519.42168	3.222e-22
