3000.26	1.17E-24
2998.89	2.28E-24
2998.83	7.14E-22
2997.46	3.65E-24
2997.23	5.38E-25
2996.96	4.72E-22
2996.84	2.32E-22
2996.84	7.06E-22
2996.79	4.69E-23
2996.52	5.64E-24
2994.92	4.48E-23
2994.84	1.91E-24
2994.65	9.60E-24
2993.88	3.53E-23
2993.74	1.06E-22
2993.44	1.11E-24
2992.77	5.82E-23
2992.21	5.65E-25
2991.96	1.01E-22
2991.66	7.36E-25
2991.34	2.06E-23
2991.05	9.48E-25
2990.68	1.08E-24
2988.61	5.94E-23
2987.56	1.20E-24
2987.53	1.74E-24
2987.48	1.01E-24
2987.07	1.07E-24
2987.03	4.47E-25
2987	6.03E-25
2986.83	6.92E-24
2986.69	9.20E-24
2986.46	4.21E-23
2985.91	8.35E-25
2985.2	2.82E-23
2985.04	9.12E-25
2984.62	2.51E-24
2984.62	5.50E-25
2984.01	1.84E-24
2983.95	9.68E-23
2983.63	4.58E-25
2982.67	5.27E-25
2982.2	4.79E-23
2981.82	1.42E-22
2981.65	4.57E-25
2981.25	1.17E-23
2981.07	3.83E-23
2980.46	4.48E-23
2980.39	1.49E-23
2980.09	1.26E-23
2980.08	4.20E-24
2980	7.36E-22
2979.98	2.06E-24
2979.85	3.69E-24
2979.48	1.62E-24
2979.44	5.09E-25
2979.27	1.17E-23
2979.25	5.55E-24
2979.18	1.30E-24
2978.83	9.61E-24
2978.82	4.98E-22
2978.25	4.77E-25
2977.88	6.02E-25
2976.91	6.50E-25
2976.62	3.59E-22
2976.37	6.09E-25
2976.04	1.77E-22
2975.83	1.51E-24
2975.59	3.36E-24
2975.4	4.86E-25
2974.71	8.48E-22
2974.32	9.55E-25
2974.23	1.68E-24
2974.17	2.95E-22
2973.59	6.10E-23
2972.76	1.53E-23
2972.43	1.85E-22
2972.4	2.93E-23
2972.34	4.40E-22
2971.92	7.43E-23
2971.92	4.27E-25
2971.85	6.07E-23
2971.43	3.43E-24
2971.12	1.32E-21
2971.01	2.50E-24
2970.68	2.28E-24
2970.41	1.21E-22
2970.01	7.72E-25
2969.7	7.85E-25
2969.54	1.59E-22
2969.44	6.82E-22
2968.66	5.07E-25
2968.52	7.64E-24
2968.4	2.08E-22
2968.12	3.74E-24
2968.1	1.13E-22
2967.61	5.75E-24
2967.57	1.71E-23
2967.47	2.13E-23
2967.12	1.61E-24
2966.56	8.55E-25
2966.44	6.93E-23
2966.39	4.45E-24
2963.95	1.51E-24
2963.9	1.00E-24
2963.82	1.19E-23
2963.24	1.24E-22
2962.8	8.25E-25
2962.59	4.15E-24
2962.42	2.80E-23
2962	5.45E-24
2961.83	1.19E-24
2961.57	4.30E-25
2961.49	1.04E-23
2961.01	5.33E-25
2960.73	7.35E-23
2960.28	3.85E-23
2959.95	3.45E-23
2959.87	2.31E-24
2959.85	5.22E-25
2959.53	1.14E-23
2959.35	6.99E-23
2958.87	9.14E-24
2958.17	1.34E-22
2957.87	1.53E-24
2956.42	2.79E-24
2956.07	2.22E-24
2955.89	2.75E-22
2955.82	1.05E-24
2955.29	6.00E-24
2955.28	2.01E-24
2954.98	5.19E-24
2954.85	3.43E-24
2954.74	9.74E-22
2953.9	2.58E-23
2953.9	1.07E-24
2953.68	2.90E-23
2953.62	9.58E-25
2953.59	8.48E-22
2953.41	7.39E-25
2953.03	3.23E-24
2952.63	1.23E-24
2952.28	1.25E-24
2952.14	1.17E-24
2952.13	9.85E-25
2951.91	1.20E-24
2951.85	3.47E-24
2951.85	2.52E-24
2951.81	1.14E-24
2951.73	2.83E-24
2951.5	9.42E-25
2950.5	8.48E-25
2950.44	1.83E-24
2950.32	1.38E-24
2950	7.59E-24
2949.77	6.06E-25
2949.74	1.21E-24
2948.94	5.78E-25
2948.69	8.02E-25
2948.61	2.43E-24
2948.6	3.89E-24
